values
725.34
740.67
737.09
749.3
746.4
752.85
749.01
746.4
746.81
749.18
735.52
729.66
727.7
735.94
744.68
748.41
753.17
753.97
769.24
767.43
762.4
767.34
775.79
769.22
764.85
767.57
770.37
775.62
755.93
755.5
752.78
750.66
753.35
768.12
767.35
765.75
770.26
768.44
781.19
779.55
786.14
785.96
779.28
774.19
779.15
773.98
780.3
779.91
783.3
781.15
779.56
785.33
787.69
784.58
787.67
788.75
788.75
788.75
793.79
795.4
797.99
797.99
808.93
812.33
811.78
806.08
817.14
811.51
809.66
810.92
819.13
821.85
829.59
833.66
827.84
831.53
835.29
835.29
831.01
833.98
837.1
827.4
821.47
825.41
821.63
815.91
815.17
819.58
829.62
832.19
834.92
836.38
827.51
831.85
837.29
838.51
847.76
839.85
840.54
828.5
830.41
832.31
835.11
841.62
849.45
844.61
851.16
849.4
853.4
843.35
842.71
818.92
818.92
797.89
801.46
815.33
799.9
801.77
785.15
786.04
783.73
798.04
800.45
810.25
808.33
807.97
817.16
834.51
840.53
830.13
827.62
829.49
829.49
829.49
838.26
828.92
827.39
830.85
829.34
835.57
828.55
834.62
839.8
837.87
837.27
824.69
815.92
810.6
816.27
814.75
821.18
804.7
802.38
781.81
792.61
781.55
790.47
785.17
774.81
780.04
795.12
789.24
786.9
791.81
786.36
795.02
801.02
796.89
800.11
790.32
794.82
797.29
805.83
813.92
814.3
811.02
814.07
812.78
802.28
809.47
814.54
814.95
818.39
817.24
808.65
811.75
818.99
818.08
825.11
822.69
818.92
816.92
810.7
810.3
804.09
803.59
805.9
805.85
801.48
802.39
799.95
789.84
790.01
785.42
788.57
794.88
780.89
779.63
771.53
779.52
779.24
792.38
793.18
787.83
792
783.71
785.87
766.36
760.1
766.32
760.17
758.32
755.91
763.43
766.55
768.77
769.53
767.59
778.18
778.15
779.78
786.83
791.22
789.31
782.25
788.1
792.56
799.38
802.19
802.97
802.08
797.96
802.45
811.88
809.74
807.61
808.98
814.81
811.8
815.94
807.86
801.22
802.75
798.43
800.97
805.52
799.83
818.24
826.41
828.02
828.17
828.53
823.79
822.92
814.86
817.22
812.23
811.85
810.23
818.92
810.52
815.16
816.38
801.61
803.02
815.13
823.2
821.53
827.76
834.05
835.6
834.9
839.65
839.63
838.24
841.33
849.92
850.64
848.63
842.73
854.49
853.6
847.46
843.15
842.36
842.73
850.04
848.55
847.19
842.4
852.28
856.28
852.46
850.53
854.26
853.12
846.36
850.85
857.7
859.4
856.8
858.72
849.42
853.12
855.07
861.8
864.5
864.62
863.1
865.57
864.92
864.92
864.93
871.16
872.54
865.82
871.3
874.82
874.53
867.01
860.81
864.52
867.68
872.14
871.66
871.39
865.72
866.69
864.88
870.88
870.73
874.24
870.53
879.13
885.86
889.14
886.6
894.66
899.28
900.22
897.36
896.41
906.38
905.93
910.07
905.19
905.5
906.61
903.36
898.44
893.67
893.53
904.16
901.65
907.58
907.67
906.51
914.54
916.37
911.07
906.83
898.84
900.52
900.24
906.25
892.12
893.79
897.73
893.66
896.57
893.67
901.08
901.08
901.08
902.45
899.2
899.17
901.9
896.74
903.04
907.07
910.68
910.65
908.66
904.25
908.45
906.12
888.67
869.6
872.15
868.93
870.82
877.43
880.08
878.33
865.73
861.87
862.46
868.23
871.44
876.45
882.94
886.33
883.65
877.66
875.11
880.99
881.4
879.87
878.17
892.57
896.59
897.05
902
899.66
898.46
905.6
904.77
908.79
903.63
916.86
917.73
913.85
909.84
919.18
917.49
917
922.94
927.3
928.07
923.99
928.24
932.81
927.91
932.83
934.33
936.46
928.04
919.87
928.29
933.57
934.19
941.75
943.13
940.73
945.01
929.77
944.29
950.86
947.86
954.36
959.15
959.13
958.69
969.54
967.03
966.97
965.55
966.45
967.64
970.64
976.15
974.3
973.53
981.04
980.65
972.2
965.22
968.68
978.4
988.84
984.22
978.75
976.77
971.93
969.21
965.19
977
978.11
970.35
968.9
959.79
950.98
954.88
953.18
961.62
966.51
965.01
972.59
982.3
984.85
984.11
987.66
986.99
979.07
982.48
982.66
990.18
987.14
992.17
979.58
975.39
981.18
998.19
993.9
1005.49
1001.42
1006.33
1012.73
1017.42
1005.98
995.69
992.78
994.82
996.41
988.9
979.91
984.26
985.05
979.18
962.25
963.75
959.93
970.58
966.44
969.7
952.97
953.58
974.43
973.71
976.67
988.1
986.43
989.46
989.07
987.96
988.57
1000.53
1001.65
1001.11
995.73
1000.28
1006.58
1011.61
1011.89
1017.81
1014.91
1017.34
1013.56
1016.63
1012.3
1027.04
1031.92
1027.27
1032.82
1030.82
1032.76
1030.76
1033.95
1036.26
1034.19
1034.93
1043.82
1042.64
1044.14
1053.08
1052.98
1055.5
1055.5
1059.49
1057.86
1061
1051.57
1058.8
1062.56
1073.47
1072.55
1077.53
1079.46
1073.03
1080.49
1081.24
1070.68
1074.85
1065.52
1055.39
1063.05
1051.72
1050.11
1048.13
1060.16
1076.35
1089.89
1088.78
1090.91
1101.99
1088.75
1090.32
1093.08
1093.2
1090.53
1104.66
1097.02
1105.22
1106.32
1105.2
1112.04
1115.66
1116.17
1119.83
1130.08
1129.22
1132.82
1137
1118.98
1128.29
1116.93
1110.75
1117.44
1112.99
1106.06
1116.12
1127.2
1135.89
1137.6
1140.67
1140.5
1141.02
1144.24
1145.86
1150.22
1149.03
1152.75
1141.81
1136.28
1140.76
1154.01
1148.96
1155.95
1149.58
1153.15
1153.89
1144.18
1149.13
1132.55
1128.77
1129.77
1129.77
1129.77
1126.78
1141.82
1152.18
1160.67
1153.2
1154.92
1159.56
1153.28
1145.78
1145.78
1152.26
1142.17
1148.53
1157.65
1159.82
1163.51
1156.78
1149.02
1123.76
1110.03
1112.82
1078.07
1076.15
1080.51
1051.7
1076.28
1063.71
1079.26
1097.99
1093.87
1068.68
1080.33
1084.29
1083.39
1074.25
1049.83
1057.88
1029.46
1045.27
1034.5
1012.4
1013.65
1037.98
1030.65
1039.08
1044.83
1047.34
1053
1054.57
1052.3
1044.43
1043.3
1064.05
1083.12
1087.18
1088.89
1074.35
1084.9
1081.56
1086.4
1072.95
1077.41
1058.33
1043.19
1037.92
1035.54
1061.87
1064.79
1053.28
1074.11
1074.11
1076.91
1089.43
1096.93
1093.34
1081.29
1096.05
1087.94
1101.25
1085.1
1087.53
1097.13
1087.83
1087.58
1099.48
1111.6
1119.23
1122.76
1120.64
1116.34
1120.97
1112.53
1119.29
1119.75
1126.77
1127.34
1132.37
1129.99
1134.2
1139.4
1134.01
1121.63
1112.4
1116.07
1113.48
1127
1131.49
1130.1
1134.92
1134.41
1126.6
1142.14
1145.8
1133.1
1134.36
1148.78
1157.64
1158.23
1159.36
1157.2
1153.58
1162.18
1169.48
1169.44
1170.51
1177.53
1179.49
1188.86
1188.9
1190.33
1175.63
1187.49
1186.82
1190.15
1195.91
1194.96
1197.94
1199.15
1196.11
1192.24
1192.58
1196.29
1186.12
1191.69
1206.3
1212.96
1213.09
1213.28
1211.96
1217.94
1217.05
1225.21
1225.8
1217.3
1220.62
1222.42
1224.1
1221.27
1211.47
1191.22
1188.13
1203.78
1193.13
1179.05
1187.67
1199.83
1199.49
1206.1
1206.46
1215.16
1216.81
1226.45
1232.59
1239.28
1238.18
1229.78
1235.58
1234.02
1223.13
1223.13
1223.13
1239.34
1239.04
1238.31
1238.31
1255.1
1255.97
1252.3
1240.25
1240.27
1242.68
1232.57
1253.79
1257.41
1262.04
1256.99
1252.29
1250.96
1261.57
1253.73
1252.57
1265.81
1262.22
1254.96
1260.7
1267.28
1262.69
1272.77
1277.87
1277.92
1279.16
1285.09
1277.86
1283.89
1273.68
1280.73
1290.7
1290.35
1288.63
1294.6
1290.76
1285.15
1287.98
1289.36
1296.33
1258.82
1240.58
1224.78
1220.15
1208.71
1217.6
1223.52
1241.47
1244.04
1238.87
1224.49
1192.72
1216.88
1217.03
1237.11
1244.33
1245.68
1269.02
1276.64
1264.37
1265.98
1258.11
1273.97
1274.38
1278.13
1293.82
1298.4
1300.4
1300.4
1300.4
1309.37
1307.02
1302.93
1312.4
1329.73
1329.7
1322.21
1317.56
1338.28
1333.98
1323.18
1334.42
1337.82
1329.99
1331.58
1331.67
1338.12
1340.84
1348.86
1349.67
1338.57
1342
1332.73
1340.49
1338.38
1346.14
1342.94
1345.65
1360.67
1357.91
1360.09
1369.03
1356.82
1358.28
1361.6
1362.52
1359.87
1373.83
1386.09
1381.16
1373.08
1348.21
1332.08
1330.17
1343.03
1333.82
1338.86
1363.38
1382.61
1377.27
1374.64
1380.29
1364.11
1360.11
1357.52
1346.51
1339.23
1354
1363.2
1358.7
1370.55
1375.81
1366.28
1375.81
1378.75
1363.21
1356
1376.24
1382.43
1385.88
1379.11
1361.66
1375.95
1354.95
1364.78
1344.21
1330.81
1296.72
1291.69
1290.61
1314.14
1292.58
1304.87
1288.67
1279.09
1296.04
1321.68
1296.54
1262.42
1288.9
1274.68
1270.83
1230.97
1254.5
1261.72
1264.24
1282.72
1283.83
1289.22
1290.51
1270.35
1278.3
1293.05
1308.38
1310.56
1318.13
1292.44
1297.37
1268
1258.41
1276.96
1280.02
1292.09
1283.16
1270.07
1292.71
1329.09
1322.16
1326.65
1324.17
1313.92
1325.3
1333.51
1331.99
1341.71
1347.05
1347.67
1346.66
1358.14
1354.09
1359.24
1358.99
1368.67
1369.23
1355.78
1350.47
1358.33
1351.55
1348.21
1330.93
1340.24
1332.71
1349.72
1358.27
1367.21
1362.85
1372.63
1351
1347.99
1340.94
1345.63
1340.7
1329.96
1311.13
1312.91
1314.12
1321.65
1309.03
1301.78
1280.78
1294.22
1266.03
1269.8
1288.04
1280.77
1276.49
1306.48
1313.44
1328.99
1322.06
1309.26
1330.03
1331.96
1340.96
1347.84
1343.76
1347.61
1318.14
1322.71
1300.97
1300.83
1297.13
1300.89
1320.91
1322.73
1322.73
1322.73
1325.45
1326.62
1325.54
1325.54
1309.24
1305.12
1285.09
1286.78
1291.59
1277.97
1269.38
1265.92
1270.57
1238.6
1226.89
1216.48
1199.79
1119.67
1134.13
1086.59
1155.01
1150.28
1144.99
1161.04
1153.33
1151.35
1173.57
1175.43
1130.62
1141.9
1123.31
1123.69
1116.56
1153.73
1155.73
1155.13
1132.8
1154.15
1158.27
1143.97
1150.17
1138.25
1156.15
1172.79
1172.57
1151.66
1134.06
1119.65
1100.34
1123.16
1104.55
1091.95
1080.75
1096.8
1108.83
1093.43
1084.15
1043.81
1079.31
1070.62
1065.3
1065.3
1065.3
1101.84
1097.7
1109.01
1105.72
1102.41
1138.31
1150.76
1143.75
1149.5
1159.2
1152.19
1143.31
1137.85
1121.86
1113.29
1118.44
1136.55
1129.75
1154.43
1143.2
1133.78
1142.84
1142.27
1152.93
1159.47
1152.34
1161.18
1161.18
1177.88
1176.74
1168.9
1177.53
1173.37
1158.71
1162.63
1163.63
1174.74
1174.59
1178.77
1186.94
1167.13
1157.61
1157.64
1137.74
1137.01
1133.09
1144.18
1146.06
1154.21
1136.77
1141.81
1129.48
1126.64
1100.58
1098.51
1090.55
1070.61
1079.98
1084.85
1077.18
1083.96
1068.58
1061.38
1042.62
1040.96
1032.48
1049.4
1021.08
1014.42
1018.1
998.26
995.22
1005.77
988.88
1004.9
989.5
1005.84
987.13
960.07
967.39
945.13
955.81
981.8
999.57
1004.17
1001.29
1020.57
1008.44
1007.86
995.6
998.46
1010.79
1010.65
995.16
988.23
1015.17
1024.9
1021.26
1026.88
1039.48
1036.41
1011.11
1012.53
1016.77
1016.21
990.34
994.48
980.59
1000.5
990.86
995.21
995.66
1012.55
1015.77
1014.76
1030.03
1016.91
987.88
962.13
991.73
984.08
977.52
970.74
986.89
951.07
933.31
911.42
904.37
979
958.58
944.11
938.24
961.22
944.84
897.87
906.55
912.73
896.12
922.47
850.58
848.09
796.51
778.99
720.27
796.68
818.96
767.46
723.92
749.88
771.72
768.89
727.32
723.12
689.7
674.18
696.76
740.29
748.61
767.87
773.28
812.94
798.86
749.71
766.23
772.97
735.03
712.15
717.7
724.38
699.04
704.52
676.78
655.47
639.34
697.57
700.09
696.5
712.34
713.45
674.05
691.45
695.35
695.03
662.27
714.12
723.9
728.69
725.39
707.74
705.08
716
715.51
717.99
714.47
701.6
699.09
697.48
697.48
697.48
701.36
717.9
717.31
717.31
743.15
749.28
757.56
746.8
740.4
732.34
721.29
708.82
677.24
666.24
672.5
663.9
649.96
646.49
638.27
635.34
657.25
656.68
683.08
668.58
661.35
649.13
661.38
677.01
675.36
690.76
693.96
671.47
672.11
657.32
661.64
651.46
629.39
628.55
628.63
600.78
593.99
589.17
585.05
599.41
588.4
562.37
555.66
578.22
552.37
542.59
539.93
570.24
574.59
582.76
584.12
601.17
595.41
596.87
601.8
604.65
624.19
625.23
632.81
635.37
625.43
595.79
613.85
622.17
656.08
651.82
647.16
642.97
648.81
665.19
665.19
665.19
673.6
669.74
682.03
694.06
668.01
667.05
678.65
671.9
688.39
687.94
677.13
692.85
703.2
703.2
718.24
715.68
724.46
716.52
732.14
721.67
718.64
699.02
698.42
701.57
717.62
728.25
735.91
718.09
719.83
721.04
728.61
732.53
724.65
724
747.27
747.96
733.69
734.36
738.9
729.22
732.27
739.17
744.94
741.64
720.11
717.84
704.99
712.15
718.45
696.58
696.47
714.16
710.94
707.68
721.36
712.44
726.26
704.57
705.54
696.09
689.99
681.78
687.37
678.38
695.75
703.65
725.46
728.26
731.5
740.09
746.1
748.69
764.29
763.45
767.78
760.41
768.79
784.13
780.87
791.05
790.2
782.59
787.36
798.39
795.13
783.22
793.43
799.47
790.02
772.12
779.64
778.57
790.06
812.34
821.72
828.22
825.89
822.28
829.68
821.57
805.06
800.46
799.35
811.35
823.59
825.18
835.25
835.15
840.32
839.83
843.95
855.94
860.17
858.32
853.07
856.11
857.44
844.04
841.7
860.35
858.74
854.15
837.48
822.45
830.69
852.47
849.4
860.43
859.52
868.62
859.25
878.3
875.58
863.49
878.26
872.19
874.64
864.92
860.26
845.97
844.76
826.62
840.77
818.44
823.58
810.24
825.84
834.62
834.55
852.99
850.78
857.28
856.26
857.9
870.08
864.42
865.61
851.47
843.23
861.67
855.87
860.48
832.12
841.41
831.28
853.1
855.54
855.63
865.43
861.44
847.5
838.13
847.13
850.36
857.25
858.28
868.58
858.93
852.99
867.4
873.04
876.13
876.27
876.27
882.49
885.27
878.8
878.7
878.7
893.93
893.41
894
892.85
895.98
894.61
884.3
885.68
889.31
875.92
880.98
888.31
868.76
854.37
846.99
838.6
843.8
832.55
819.66
831.08
835.91
846.06
838.65
811.04
789.95
797.75
799.66
808
802.59
799.91
802.27
812.57
824.1
828.48
833.38
829.17
815.75
816.73
801.68
814.28
827.6
835.29
843.3
842.23
858.69
859.4
859.58
867.83
864.7
865.79
858.19
867.9
874.88
870.35
866.29
864.49
870.6
868.87
880.79
878.79
880.8
877.9
875.78
889.42
889.42
889.42
893.45
889.32
879.71
894.61
896.99
893.48
898.96
900.02
883.04
879.69
892.54
883.46
869.32
876.32
884.04
853.38
838.41
851.03
848.39
849.26
817.69
807.43
789.38
757.45
828.83
821.83
833.25
833.83
796.92
796.44
813.98
791.01
775.52
776.38
772.45
751.13
764.79
790.34
789.48
789.01
788.02
787.41
797.29
774.8
767.78
761.48
776.16
791.9
799.44
811.73
820.52
820.76
824.1
827.47
836.67
830.93
819.13
802.09
796.53
807.86
775.69
779.28
762.67
763.89
760.24
780.75
795.53
804.36
808.38
810.03
825.94
826.25
816.36
800.17
796.54
794.21
798.89
820.78
822.85
829.54
835.55
834.06
830.63
827.34
849.95
850.18
851.96
850.27
838.15
851.07
843.21
821.52
820.52
817.68
815.62
827.69
825.25
810.22
800.6
805.36
792.38
784.74
790.75
797.6
793.71
795.54
821.64
822.26
830.37
832.88
825.25
832.68
841.54
841.48
848.74
849.41
845.91
842.55
836.76
849.41
847.92
836.09
831.81
847.25
842.91
842.12
836.58
835.21
830.86
822.02
837.75
844.27
846.41
846.04
847.85
844.39
862.12
860.85
862.28
864.81
861.05
864.74
874.45
873.09
874.6
869.63
861.73
866.37
865.93
863.34
869.69
862.06
876.46
873.93
871.86
879.54
867.93
863.62
861.76
869.48
850.74
856.65
871.85
870.06
860.74
840.22
847.02
850.06
842.67
822.71
817.72
838.98
856.02
856.66
853.8
863
866.31
870.47
871.08
875.62
876.88
871.2
872.39
865.64
871.15
882.16
880.81
879.33
878.45
868.02
867.79
872.61
862.95
858.94
872.77
873.89
870.07
870.87
864.38
851.21
862.86
884.81
892.28
893.45
890.64
901.01
894.63
893.1
904.07
906.03
900.51
904.73
909.74
900.35
900.33
915.57
916.23
911.76
913.73
922.04
925.97
923.94
922.27
922.28
921.37
924.26
932.35
932.63
933.55
917.95
910.72
901
897.63
908.89
916.87
909.38
901.92
904.51
898.74
894.49
898.86
897.06
888.94
881
871.36
850.59
832.78
850.95
853.43
872.59
870.14
874.65
887.64
887.84
888.82
888.39
896.75
889.62
904.16
903.41
902.2
907.81
904.72
909.86
906.98
894.5
900.85
891.98
892.66
872.13
875.78
894.69
898.1
898.1
898.1
903.46
910.15
917.97
920.18
920.34
917.16
902.93
896.6
905.49
892.45
902.75
904.48
897.29
892.25
888.47
878.03
883.14
890.31
880.05
861.94
864.59
869.02
864.22
870.16
868.91
882.6
872.94
859.59
861.24
855.55
857.42
850
858.4
844.9
845.33
858.03
844.67
843.13
852.56
846.28
862.15
859.85
842.42
838.3
839.84
847.63
863.3
875.84
883.05
882.9
878.06
872.26
876.2
861.77
838.49
833.24
840.27
833.74
829.66
814.33
823.98
837.6
853.03
856.67
850.1
848.63
835.43
833.56
827.18
805.41
789.66
774.58
746.85
735.29
705.7
709.32
672.02
692
719.27
723.94
722.05
724.3
685.98
671.91
678.07
682.72
694.47
687.48
680.79
695.67
696.24
716.71
717.02
692.79
659.26
652.41
675.11
678.6
651.94
629.8
640.31
655.27
675.57
678.55
659.69
673.31
661.18
628.44
635.52
651.49
684.95
679.47
688.79
677.87
665.21
649.09
675.2
696.48
701.36
716.78
715.2
732.35
721.51
729.06
717.05
715.36
721.06
704.72
725.13
734.74
728.02
725.87
766.35
762.65
739.01
702.5
712.29
730.29
714.9
710.55
717.45
700.61
701.88
722.74
712.07
702.26
704.95
696.04
693.14
669.42
662.41
651.11
649.33
655.35
687.57
691.5
720.86
715.33
723.17
731.28
726.67
723.44
706.89
721.71
700.77
698.55
681.94
687.85
682.61
682.78
701.23
695.8
704.27
709.66
709.66
709.82
700.01
710.44
717.28
733.42
739.42
728.67
719.39
715.45
712.11
729.45
727.12
728.95
726.32
733.41
743.78
742.53
755.28
753.71
758.14
754.91
752.24
764.71
757.39
747.77
751.87
768.74
771.02
782.62
779.95
780.91
780.61
783.89
772
775.88
774.58
777.38
775.74
785.62
795.13
791.86
785.22
781.73
785.96
782.65
784.89
782.97
793.58
793.36
788.64
762.31
767.71
784.89
786.67
786.69
799.92
805.12
810.57
814.26
814.2
804.65
802.58
791.43
791.06
797.18
792.91
784.46
771.29
779.77
788.07
776.09
755.82
754.8
754.8
754.8
733.38
739.9
744.64
726.37
729.24
748.2
736.58
724.7
731.02
709.71
721.56
734.7
735.36
742.29
732.11
732.18
727.75
727.18
714.72
724.03
710.12
708.13
713.4
716.37
699.98
693.54
692.04
683.51
680.61
683.15
696.37
678.04
684.09
685.6
682.29
687.45
674.05
674.07
657.8
658.18
661.13
676.78
680.23
679.8
677.84
679.27
678.62
679.54
689.25
683.87
697.04
700.12
697.07
692.35
676.14
674.94
686.45
683.76
716.22
724.59
732.89
731.15
723.06
708.72
706.56
711.58
711.73
705.67
715.63
714.52
714.44
724.79
731.18
712.91
693.89
686.62
688.89
715.62
731.05
742.29
737.39
740.07
719.92
751.36
759.58
770.3
768.24
769.83
765.99
763.67
768.78
767.76
775.48
780.27
777.85
785.07
774.18
767.13
768.2
776.18
770.48
768.83
759.17
769.3
776.48
768.52
769.92
794.8
798.89
795.95
803.55
806.18
799.9
814.84
811.16
802.76
807.4
803.65
810.78
804.49
807.97
787.52
790.13
775.9
789.75
788.53
788.28
786.98
799.91
789.25
782.5
778.89
787.64
781.8
786.76
803.74
809.9
810.57
801.63
797.96
781.8
785.37
783.86
787.37
782.52
792.94
789.35
798.12
802.46
794.1
799.62
783.47
781.98
781.95
780.57
785.56
779.32
774.67
764.1
784.45
788.96
791.45
796.96
803.72
799.43
800.66
801.75
812.05
810.78
812.95
814.72
815.58
819.94
819.24
818.09
825.81
827.64
826.55
827.6
826.81
831.35
835.08
835.78
833.65
832.92
832.92
832.92
835.56
826.9
829.52
829.52
851.65
849
851.33
846.98
845.35
850.43
850.42
852.55
852.46
849.43
850.91
856.79
854.53
859.02
855.9
