MSCI_EM
587,48
586,91
587,37
581,79
585,03
577,29
567,43
565,97
564,08
564,03
559,81
557,28
547,41
546,14
548,44
545,38
538,63
540,13
548,69
555,86
550,39
551
553,59
555,66
555,44
554,1
552,83
554,58
543,55
535,99
526,39
533,07
534,11
535,58
537,62
540,31
542,18
537,57
531,23
531,99
533,61
533,93
542,89
548,02
550,78
550,21
547,23
543,33
540,04
537,3
536,59
535,79
540,53
545,81
544,38
542,91
544,94
543,31
544,15
550,5
552,74
548,15
546,59
551,4
555,79
555,16
553,76
555,57
552,48
556,16
556,73
558,15
562,58
565,07
569,96
569,29
567,36
572,22
570,31
567,25
565,97
566,91
565,45
565,17
568,16
565,94
563,17
565,5
562,6
564,09
574,18
582,21
583,42
587,53
582,83
583,93
586,41
589,18
593,23
596,12
595,77
591,28
594,09
600,39
602,56
607,06
614,64
618,27
618,68
615,71
615,76
616,95
622,6
623,49
621,3
620,93
617,84
615,83
608,15
604,18
612,43
609,62
604,27
605,42
604,76
599,37
600,45
606,23
616,83
624
624,86
626,47
628,17
629,6
633,59
635,83
633,52
635,55
637,86
640,21
642,73
647,17
650,73
645,64
640,73
645,35
647,89
650,42
655,74
661,32
661,51
663,75
652,81
637,24
637,9
642,57
646,35
636,78
622,37
618,36
621,44
616,36
603,73
605,67
607,83
612,86
612,86
615,59
608,02
605,69
617,41
626,6
634,65
639,35
637,38
636,94
635,83
640,54
641,59
646,64
647,82
645,46
648,71
654,86
657,74
658,81
653,12
663,99
666,58
667,16
668,24
665,58
667,99
672,36
679,1
682,63
687,52
689,09
684,81
683,73
688,56
691,38
692,13
690,19
689,64
693,92
693,5
699,04
700,08
703,32
703,16
705,77
701,81
707,68
706,48
707,01
721,13
734,94
737,87
744,63
751,99
748,98
753,24
757,38
756,75
761,85
751,47
738,7
753,54
754,22
752,09
762,14
769,91
772,46
779,37
778,35
783,77
786,12
778,76
767,59
779,61
773,41
761,18
768,86
771,21
760,64
761,94
762,25
768,46
778,56
785,28
782,51
779,07
784,88
786,06
790,32
782,11
787,23
791,85
784,85
781,97
758,38
749,47
749,97
752,45
762,19
763,59
773,78
778,65
782,39
784,61
776,37
770,53
772,57
774,14
777,99
771,46
772,32
783,83
787,8
801,69
808,46
812,06
817,21
814,06
810,84
807,73
803,92
803,62
809,06
816,37
827,79
838,24
839,73
843,6
840,73
836,4
844,86
839,48
841,58
845,02
856,8
860,24
864,63
870,38
881,51
881,24
879,34
873,29
856,95
820,11
817,37
816,15
791,7
786,47
750,01
763,24
748,69
751,03
769,7
773,74
757,5
751
751,87
767,11
759,54
743,98
726,3
697,33
706,1
695,1
665,27
673,3
688,87
706,75
701,94
692,96
698,41
702,82
699,76
699,85
706,51
708,37
723,52
747,54
759,05
762,89
745,81
749,57
751,51
755,98
752,8
752,7
734,56
722,67
710,33
711,65
722,12
734,99
729,88
731,34
739,41
740,47
755,89
755,4
755,84
748,66
756,12
756,69
763,4
760,83
764,79
772,14
767,98
768,47
766,58
769,3
780,41
783,47
777,22
772
776,54
769,95
764,88
766
765,63
771,03
776,86
773,12
778,57
789,96
789,34
780,72
770,73
770,11
754,72
759,73
767,25
769,13
771,51
782,27
781,7
777,83
774,48
764,86
762,84
768,1
776,01
780,55
778,16
781,09
775,75
774,38
784,87
783,79
782,43
786,23
785,83
790,49
803,67
808,57
803,1
806,01
807,48
807,13
804,16
807,24
811,65
816,6
814,83
806,16
814,44
822,12
821,25
826,91
831,61
838,02
835,99
842,1
842,7
840,78
847,9
848,24
851,17
843,76
844,1
850,76
859,93
861,55
862,97
863,13
853,03
866,53
874,08
875,71
879,31
888,38
891,28
891,42
885,44
881,67
875,41
876,02
886,75
891,64
895,31
881,43
892,43
892,77
892,95
891,75
893,42
905,33
910,19
912,65
912,77
926,18
920,77
906,71
893,96
888,97
877,59
867,13
873,86
884,53
896,71
895,05
893,71
896,85
896,78
903,7
905,81
915,88
912,78
901,99
894,71
899,42
901,48
912,68
919,62
922,04
928,65
928,6
924,93
924,16
911,84
915,24
928,43
935,21
937,11
939,21
936,43
937,59
943,88
940,24
940,41
911,53
895,54
882,15
877,6
844,18
864,71
866,25
882,69
889,33
895,37
888,88
872,26
883,82
882,88
893,74
898,41
909,22
921,66
923,44
925,35
922,04
913,77
924,67
929,03
928,13
937,11
947,44
950,29
950,45
956,9
960,33
963,62
963,34
968,99
980,67
978,44
975,68
964,33
979,57
980,86
980,16
982,72
983,51
975,81
969,93
969,15
975,12
986,5
995,29
999,54
993,15
998,77
993,9
990,84
998,01
992,52
1003,9
1003,16
1005,71
1014,06
1017,43
1015,96
1003,4
1004,87
1008,01
1006,1
999,32
1014,79
1031,52
1034,45
1035,55
1024,03
1019,64
1006,86
1014,24
1014,13
1015,26
1036,43
1049,36
1061,79
1061,79
1064,28
1066,99
1064,22
1057,32
1051,1
1045
1056,39
1059,69
1072,89
1088,94
1095,53
1097,32
1105,99
1119,3
1116,29
1113,77
1130,17
1146,12
1140,3
1140,11
1132,2
1144,11
1151,04
1163,13
1156,68
1147,59
1121,38
1085,33
1094,58
1112,77
1074,65
1080,9
1080,33
1058,72
1063,42
1093,45
1079,36
1043,57
1054,14
1038,97
1014,01
956,86
957,96
993,69
991,87
1017,42
1035,28
1039,79
1059,35
1050,4
1047,95
1061,67
1086,98
1091,95
1090,91
1085,15
1093,9
1088,49
1075,4
1087,93
1089,75
1101,36
1107,74
1098,63
1108,01
1145,65
1153,68
1161,14
1174,71
1170,09
1181,42
1202,89
1204,9
1218,05
1244,23
1233,37
1226,06
1246,04
1250,18
1260,52
1271,44
1289,46
1276,5
1290,46
1274,63
1279,87
1279,07
1263,26
1234,29
1268,7
1265,33
1284
1311,52
1338,49
1331,97
1337,45
1327,89
1310,15
1286,14
1304,68
1303,26
1282,06
1278,03
1232
1240,25
1279,91
1264,67
1245,8
1227,05
1228,45
1188,45
1185,38
1186,06
1200,94
1187,93
1203,67
1226,75
1242,06
1243,17
1246,81
1269,44
1280,52
1282,74
1276,9
1279,18
1272,12
1242,3
1224,65
1183,93
1189,49
1197,03
1196
1215,99
1237,68
1237,9
1243,66
1248,52
1247,07
1245,59
1245,95
1235,23
1227,51
1225,03
1207,47
1220,31
1227
1221,29
1213,7
1218
1196,16
1147,47
1140,76
1136,25
1069,83
1041,06
1055,18
1083,34
1111,14
1087,71
1102,82
1091,35
1088,72
1120
1142,47
1127,76
1104,86
1095,5
1095,37
1084,16
1101,26
1111,51
1135,79
1133,82
1141,7
1153,72
1139,53
1154,56
1150,3
1161,46
1172,3
1190,89
1192,04
1167,66
1144,87
1136,2
1142,17
1144,28
1117,5
1093,94
1118,4
1131,16
1099,82
1092,54
1044,63
1065,17
1065,94
1045,94
1052,01
1072,74
1104,35
1107,6
1106,66
1112,76
1104,58
1113,77
1137,69
1142,9
1145,21
1160,63
1153,56
1150,37
1158,78
1160,36
1145,26
1150,83
1164,99
1174,26
1175,85
1187
1189,74
1192,1
1187,15
1189,01
1194,38
1180,17
1191,53
1192,83
1207,46
1209,8
1215,43
1206,03
1196,44
1188,61
1194,11
1205,59
1207,58
1221,4
1240,31
1249,73
1233,67
1233,11
1221,95
1207,96
1193,38
1191,98
1195,46
1201,86
1210,04
1207,75
1190,64
1173,46
1184,5
1182,84
1167,55
1138,08
1131,43
1123,12
1120,03
1132,98
1143,87
1138,79
1126,75
1110,48
1099,7
1091,56
1106,21
1099,71
1084,79
1087,12
1068,75
1057,15
1033,48
1030,32
1038,29
1022,61
1036,97
1036,53
1043
1043,04
1016,17
1015,9
1031,4
1022,16
1041,5
1035,64
1049,92
1042,77
1024,52
1024,4
1015,79
1038,96
1041,86
1029,81
1008,34
999,5
1012,18
1008,14
990,02
990,59
982,52
973,88
983,94
971,89
960,07
942,88
961,47
957,14
956,22
950,25
938,5
953,74
956,96
956,25
934,63
928,6
911,96
893,27
873,68
902,5
868,58
858,94
839,81
855,47
825,35
784,61
768,92
767,84
845,56
854,48
830,32
831,3
838,29
823,69
775,06
786,92
786,17
759,5
741,73
671,18
659,09
605,84
618,9
591,9
635,66
673,75
623,3
576,5
567,92
590,59
580,2
534,69
514,29
473,98
454,34
484,93
507,55
561,34
570,52
584,36
603,14
600,18
557,66
564,76
583,02
555,62
533,49
524,12
530,28
520,1
500,48
489,59
464,31
467,63
485,52
500,37
513,26
525,95
526,97
513,39
501,23
503,38
501,77
497,51
537,09
537,55
562,44
568,89
551,71
562,67
571,85
586,15
590,3
582,06
567,34
555,82
553,68
552,45
551,58
557,47
565,78
567,04
568,21
580,96
598,94
607,4
595,21
578,4
571,25
553,22
550,89
542,85
526,64
537,84
533,84
517,54
515,16
514,36
507,29
515,88
518,93
533,11
532,18
529,53
517,14
525,35
535,97
536,57
557,53
564,81
561,38
553,54
542,69
554,31
547,55
520,87
516,33
521,4
502,51
510,14
502,74
505,42
505,84
499,3
475,08
476,16
493,47
488,15
488,31
485,29
502,7
512,5
515,97
527,98
539,66
541,92
543,88
557,46
552,99
579,31
581,51
587,45
599,73
591,32
561,46
569,97
580,76
613,07
617,11
623,03
615,89
610,22
632,63
636,04
640,6
645,56
643,86
648,39
643,4
633,48
627,24
629,23
639,75
647,84
633,52
623,72
645,56
662,73
662,83
700,99
704,29
712,05
714,91
725,13
723,58
721,13
709,87
699,39
707,93
728,49
745,82
756,07
740,96
746,42
747,09
739,62
754,18
761,74
773,12
802,21
795,59
784,22
781,76
786,96
772,25
771,18
789,13
791,03
790,19
769,94
764,63
749,02
743,72
750,47
736,48
723,72
741,8
750,22
761,92
764,68
761,3
773,07
766,14
766,32
751,34
750,72
739,45
741,75
736,02
723,05
739,58
766,05
773,41
782,68
807,02
810,46
806,55
822,11
823,71
833,66
836,59
822,44
833,54
844,02
864,73
860,62
854,54
855,52
852,93
854,78
844,9
840,24
855,64
852,74
819,83
825,19
822,86
837,12
845,51
861,37
858,26
851,88
843,99
851,46
839,46
842,11
831,04
840,99
853,32
864,98
880,79
879,94
887,05
894,3
884,59
894
913,51
919,89
918,9
910,71
922,31
918,56
908,13
908,07
904,54
913,19
914,05
911,26
901,39
907,02
925,95
928,89
939,91
946,29
950,34
950,99
972,1
975,79
966,04
976,97
972,19
968,28
961,45
967,95
966,42
946,95
916,64
921,34
914,26
911,16
903,46
926,14
930,09
936,36
959,66
963,09
972,09
958,88
962,51
982,43
980,41
981,79
968,46
965,08
977,2
972,18
978,65
957,98
941,01
953,13
973,31
981,57
986,07
983,32
980,34
969,19
962,6
965,26
972,79
979,21
975,01
973,42
954,93
950,21
946,42
953,92
964,41
973,86
974,19
981,14
980,58
980,61
989,47
989,47
1004,51
1015,26
1021,75
1014,42
1016,41
1028,07
1021,18
1012,09
1013,29
1010,77
1012,55
1013,41
997,49
981,17
963,85
959,06
938,06
928,71
940,07
933,59
934,22
940,43
952,26
926,41
897,7
894,07
908,67
912,49
922,91
921,75
924,73
932,55
945,09
943,11
933,35
943,3
940,21
933,23
922,93
935,93
947,9
959,66
966,43
961,34
974,92
986,08
986,15
993,44
989,83
992,68
983,04
991,48
1005,77
1001,51
997,94
989,93
994,12
992
989,95
993,08
1003,67
1009,33
1010,33
1027,27
1028,54
1036,62
1039,27
1042,99
1036,31
1044
1041,38
1033,81
1046,44
1047,51
1032,08
1011,29
1022,86
1026,89
1020,67
1024,07
1035,22
1020,24
1005,27
1014,08
1020,03
1008,31
990,64
970,24
948,54
927,04
967,23
958,83
968
975,56
959,81
939,74
939,78
910,55
882,42
886,66
891,5
855,52
883,18
904,18
917,05
926,4
907,13
908,55
924,67
913,49
889,66
891,12
895,21
906,98
917,18
930,3
937,68
943,36
947,2
953,48
978,59
967,61
960,21
952,13
947,56
951,81
924,81
917,99
909,3
913,55
913,11
930,46
930,2
940,75
951,85
952,49
957,22
961,51
957,14
948,92
945,06
953,68
964,65
973,39
981,42
985,48
991,04
991,29
993,84
991,41
1012,94
1009,67
1011,48
1011,72
1010,95
1015,99
1001,7
982,23
976,18
980,47
985,24
993,79
994,1
994,25
988,16
986,3
973,58
962,64
966,05
970,04
972,29
970,05
989,76
995,28
1003,75
1011,73
1006,14
1004,55
1009,09
1012,98
1033,64
1035,51
1038,11
1031,06
1035,94
1044,18
1043,95
1047,95
1047,16
1053,27
1061,57
1061,32
1070,38
1075,53
1086,09
1090,76
1096,86
1106,75
1102,82
1101,27
1107,67
1098,95
1117,69
1127,19
1121,43
1112,42
1097,66
1101,28
1106,23
1105,19
1115,3
1116,61
1098,93
1102,82
1105,75
1120,85
1124,19
1132,44
1151,08
1155,94
1154,18
1154,62
1147,95
1138,84
1121,17
1115,05
1100,57
1093,82
1110,98
1112,02
1113,65
1090,01
1096,72
1099,06
1081,06
1080,69
1075,85
1097,5
1114,03
1121,78
1126,43
1130,48
1115,25
1116,56
1114,79
1122,85
1128,89
1120,29
1111,85
1115,42
1111,01
1124,34
1126,49
1127,78
1126,83
1124,96
1125,9
1136,89
1145,79
1151,38
1163,5
1165,05
1160,98
1154,99
1147,14
1136,2
1143,14
1163,07
1163,03
1160,03
1154,55
1159
1161,19
1143,16
1136,65
1136,69
1135,92
1142,49
1141,82
1126,29
1119,08
1130,74
1135,32
1133,12
1129,69
1128,27
1126,94
1110,32
1089,28
1091,16
1105,58
1104,1
1108,58
1111,92
1122,01
1120,48
1101,66
1096
1087,1
1099,46
1107,77
1112,15
1113,31
1127,45
1138,47
1132,02
1135,77
1135,67
1115,69
1108,52
1116,91
1092,65
1096,33
1091,45
1098,6
1110,15
1120,09
1123,62
1134,71
1143,94
1138,36
1142,56
1159,52
1170,87
1185,12
1193,13
1194,83
1203,47
1202,24
1206,03
1200,24
1177,31
1185,32
1182,21
1181,57
1162,08
1166,41
1194,99
1205,9
1205,96
1203,75
1203,33
1202,43
1200,71
1204,03
1206,49
1185,76
1170,93
1161,68
1163,34
1161,94
1166,64
1165,91
1147,58
1144,69
1136,66
1133,39
1142,47
1140,42
1140,55
1113,8
1124,62
1118,02
1133,37
1147,82
1148,15
1167,97
1166,72
1158,96
1155,51
1149
1152,56
1145,47
1142,24
1128,85
1124,67
1134,4
1127,8
1107,43
1103,74
1098,33
1113,03
1116,25
1105,31
1115,67
1112,54
1121,14
1132,79
1146,22
1156,74
1169,49
1166,2
1161,17
1167,61
1163,93
1142,82
1121,27
1137,88
1135,42
1135,6
1122,39
1129
1136,79
1143,29
1153,18
1148,18
1156,56
1148,99
1145,4
1137,73
1147,6
1126,97
1102,59
1073,02
1041,07
990,18
968,51
980,74
989,95
989,74
1013,41
1018,64
1024,45
995,44
970,16
966,06
985,8
978,21
973,05
975,92
1004,57
1013,68
1033,15
1038
1021,88
989,59
988,05
1009,75
1013,53
992,31
969,97
964,43
952,55
963,72
976,84
949,39
951,15
940,02
880,64
861,53
851,51
893,47
891,05
894,48
880,43
852,24
831,22
836,54
864,08
883,9
898,27
909,43
923,15
930,47
935,5
941,02
925,13
932,95
907,71
920,07
949,39
955,28
960,38
993,81
1010,12
995
968,69
977,11
973,99
989,63
990,29
990,56
980,01
953,95
971,15
976,86
969,2
960,05
951,97
934,08
909,84
909,34
885,26
888,24
877,4
902,28
909,48
928,32
959,12
960,83
966,19
953,5
959,33
947,59
934,18
924,91
916,86
903,95
896,68
904,09
888,77
900,79
916,2
919,55
927,7
927,63
924,28
913,11
914,21
916,39
917,08
939,91
937,54
932,44
927,06
930,87
948,82
948,65
953,48
952,92
951,83
972,35
980,93
991,38
995,08
999,64
997,6
999,6
1014,98
1016,61
1006,17
1019,39
1029,85
1043,96
1048,36
1047,22
1048,56
1060,7
1061,68
1042,15
1053
1046,96
1058,47
1049,24
1062,46
1066,51
1064,41
1064,56
1059,26
1067,56
1056,51
1068,82
1079,44
1076,42
1079,94
1065,3
1041,2
1037,71
1052,69
1060,01
1050,5
1066,54
1066,83
1065,45
1063,34
1061,31
1049,79
1047,62
1040,58
1041,96
1044,31
1055,42
1043,9
1032,6
1041,45
1047,72
1055,63
1037,33
1037,26
1036,71
1026,29
1016,17
1016,21
1024,9
1027,31
1020
1020,08
1023,75
1023,49
1021,51
1007,96
1011,13
1011,54
1015,94
1019,5
1026,02
1025,56
1029,83
1024,27
1012,96
1001,85
992,55
977,9
980,69
971,01
952
946,1
924,26
920,78
906,61
913,39
919,28
896,96
902,09
902,13
909,42
921,71
907,88
906,3
893,86
882,46
886,41
902,57
913,18
905,17
914,87
913
919,47
913,54
925,22
934,06
943,44
948,27
932,36
917,18
904,15
906,85
913,17
906,71
937,35
941,4
956,77
956,26
955,18
946,01
935,66
934,25
932,38
914,07
926,13
926,73
933,14
930,9
941,13
936,87
912,47
909,43
905,65
916,44
941,76
948,97
952,49
954,22
944,94
952,79
967,44
967,85
970,6
979,28
979,25
972,59
977,25
974,23
975,82
971,05
969,21
975,46
969,43
974,09
965,47
960,86
956,76
952,91
944,39
947,33
952,83
947,37
939,51
950,45
968,82
969,97
973,09
978,48
982
1014,07
1012,63
1006,84
1009,44
998,27
1006,6
1004,37
1001,85
990,37
998,36
1002,66
1005,08
1006,23
1002,5
1005,52
1009,16
997,93
996,59
992,09
995,95
996,7
995,22
1003,35
1010,85
1013,36
1006,07
1007,31
996,82
994,55
999,12
990,7
990,24
993,15
995,33
999,63
1004,68
1000,8
1006,27
1007,45
995,31
990,98
989,27
982,17
980,62
974,33
969,82
977,98
979,49
980,84
985,72
995,94
995,1
996,44
991,27
1003,79
1007,02
1007,68
1007,27
1017,37
1021,26
1024,06
1029,06
1034,55
1041,37
1042,56
1042,82
1040,02
1046,24
1053,17
1052,68
1043,03
1043,73
1045,41
1046,65
1049,45
1055,18
1055,2
1055,76
1078,16
1082,68
1077,9
1075,76
1069,86
1073,03
1076,99
1073,04
1080,71
1073,48
1071,21
1073,15
1080,74
1078,05
1079,07
1076,53
1072,26
1069,12
1062,06
1069,88
1068,2
1069,01
1072,82
1072,73
1067,61
1063,75
1059,56
1060,87
1058,75
1059,03
1064,88
1065,84
1066,52
1064,34
1063,99
1068,46
1053,14
1053,39
1054,41
1042,71
1046,56
1054,62
1053,13
1041,28
1049,94
1059,84
1057,92
1065,94
1063,56
1057,65
1049,08
1047,7
1042,24
1030,11
1024,96
1026,35
1022,43
1015,47
1022,27
1028,65
1032,05
1032,62
1034,9
1031,15
1029,1
1024,99
1017,06
1008,13
1007,14
1015,93
1024,49
1029,22
1019,61
1003,29
1008,92
1001,1
997,33
1011,17
1011,96
1009,81
1017,71
1027,3
1022,36
1027,42
1039,45
1038,12
1037,33
1042,26
1046,02
1052,48
