All_Bonds
101,4283
101,4031
101,3234
101,1622
101,1622
101,0659
101,1134
101,0705
101,1132
101,1673
101,0896
100,9089
101,0529
101,0909
101,0909
101,0909
101,0909
101,0909
101,0909
101,0909
101,0909
101,5743
101,5828
101,5268
101,4377
101,538
101,7427
101,732
102,0184
102,0672
102,0299
101,9457
101,9402
101,9694
101,9916
101,957
101,957
102,0305
102,0305
102,0305
102,0305
102,0305
102,0305
102,1362
102,1397
102,1544
102,0922
102,0922
101,9665
102,1069
102,1921
102,3344
102,3525
102,3954
102,529
102,5214
102,5846
102,5846
102,5846
102,5846
102,874
102,874
102,874
102,874
102,874
103,5974
103,8377
103,8739
103,9446
103,9446
103,8714
103,8115
103,7961
104,0904
104,336
104,5751
104,7297
104,4881
104,6019
104,6019
104,6019
104,6019
104,6019
104,6019
104,6019
104,6019
104,9883
105,6264
105,7282
105,6756
105,8967
105,8967
105,5947
105,3266
105,5113
105,1311
105,1968
105,0949
105,1948
105,3175
105,245
105,245
105,245
105,245
105,245
105,245
105,245
105,245
105,245
105,6904
105,7462
105,8895
105,8534
105,9721
105,9721
105,9731
105,987
105,987
105,8893
105,5881
105,7184
105,8093
105,7531
105,6333
105,6333
105,6333
105,6333
105,6333
105,6333
106,2245
106,3023
106,1615
106,2572
106,2811
106,2811
106,5057
106,5809
106,5809
106,6492
106,738
106,9639
106,8003
106,726
107,0124
107,0124
107,0124
107,0124
107,0124
107,0124
107,0124
107,0124
106,8971
107,0153
106,7838
106,83
107,1046
107,0597
106,8499
106,412
106,3594
106,3594
106,3593
106,1852
106,0358
105,7389
105,9301
105,9301
105,8687
105,8687
105,8687
105,8687
105,8687
105,5315
105,6705
105,9379
106,0974
106,1126
106,1126
106,3015
106,4786
106,1117
105,7687
105,7338
105,8086
105,9267
105,9338
105,9723
105,9723
105,9723
105,6391
105,6391
105,6391
105,6391
105,6391
105,6391
106,2348
106,2719
106,6029
106,4156
106,301
106,3415
106,429
106,3276
106,2559
106,6579
106,6554
106,772
106,6907
106,8253
107,0757
107,0757
107,0757
107,0757
107,0757
107,0757
107,0757
106,6663
106,4948
106,515
106,5404
106,7883
109,1442
110,6779
113,4757
110,5518
106,933
107,0823
107,1618
107,3298
107,4096
107,6291
107,6291
107,6794
107,6794
107,6794
107,6794
107,6794
107,6794
105,8795
105,8131
106,532
108,1413
108,1413
108,1361
108,5676
108,7885
108,8382
108,6581
108,6951
108,8588
109,0982
109,006
108,8155
108,8155
108,8155
108,5271
108,5271
108,5271
108,5271
108,5271
108,5271
109,208
108,5327
108,5042
108,8693
108,8693
108,9056
109,4089
109,2469
109,2747
109,6046
109,5219
109,4477
109,3876
109,3868
109,3868
109,1714
109,1714
109,1714
109,1714
109,1714
109,9796
110,3011
110,5545
110,527
110,6779
110,6162
110,4088
110,4853
110,4242
110,5065
110,7786
110,8714
110,8571
110,9853
110,9884
110,9884
110,9884
111,3945
111,3945
111,3945
111,3945
111,3945
111,3945
113,4183
113,0024
113,1969
113,0748
113,0748
113,2868
113,1496
113,3135
112,7593
112,393
111,9323
111,7091
111,9434
111,8264
111,8264
111,8264
111,8264
111,8264
111,8264
111,8264
111,8264
111,8264
112,2071
112,3009
111,1391
111,0321
111,0321
110,7094
111,0364
111,4967
111,2003
111,2596
110,8012
111,1128
111,1907
111,1206
111,1206
110,8103
110,8103
110,8103
110,8103
110,8103
110,8103
110,4142
110,6224
110,8255
110,6901
111,3229
111,3229
110,9378
111,239
111,3879
111,8041
111,7128
111,6351
111,5763
111,4839
111,5725
111,5725
111,5725
111,5725
111,5725
111,5725
111,5725
111,5725
111,5725
111,2561
111,6091
111,6981
111,6204
111,0131
111,0131
111,0562
110,9098
110,9098
110,9871
111,2709
111,2357
111,0732
111,0859
110,9276
110,9276
110,9276
110,9276
110,9276
110,9276
110,9524
110,8588
110,5071
110,1935
110,019
110,019
110,1064
110,0408
110,0408
109,8891
109,8383
109,9618
109,9862
109,8446
109,8562
109,8562
109,8562
109,8562
109,8562
109,8562
109,8562
109,8148
109,7897
110,1522
110,4504
110,5481
110,5481
110,3722
110,3448
110,5744
110,6473
110,9111
110,4604
110,3893
110,3838
110,406
110,406
110,406
110,7622
110,7622
110,7622
110,7622
110,7622
111,0477
110,7255
111,245
111,2602
111,2311
111,2311
110,8102
110,8041
110,8041
110,4625
110,4876
110,6377
110,4864
110,868
111,0244
111,0244
111,0244
111,1451
111,1451
111,1451
111,1451
111,1451
111,1451
111,2743
111,5066
111,5719
111,5836
111,5704
111,7558
111,702
111,9727
112,307
112,6209
112,4449
112,6385
112,7954
112,6894
112,8491
113,1764
113,1764
113,1764
113,1764
113,1764
112,9905
113,238
113,2169
113,0181
112,7884
116,1673
117,5429
118,5775
117,6651
118,9704
114,0887
113,9189
113,7586
113,7886
114,0532
114,0532
114,0532
114,8072
114,8072
114,8072
114,8072
114,8072
114,8072
111,2437
111,1781
110,9246
115,7404
115,7404
115,9194
116,0572
116,2059
116,4235
116,8379
115,8764
115,8699
115,7611
116,1003
115,6884
115,6884
115,6884
115,6884
115,6884
115,6884
115,6884
115,6884
116,8181
117,2376
117,2807
117,4328
117,5429
117,454
117,0974
116,8104
117,3062
117,5548
117,9184
117,867
118,0593
118,3525
118,0223
118,0223
118,474
118,474
118,474
118,474
118,474
118,4552
118,1025
118,0485
118,2839
118,2839
118,7103
118,7094
118,3437
117,9344
117,7314
117,1474
116,8574
117,0533
116,9543
116,9543
116,9543
116,9543
116,9227
116,9227
116,9227
116,9227
116,9227
116,9227
117,6288
117,5978
117,3182
117,3137
117,3137
118,1936
118,3576
118,6088
118,5861
118,2774
118,3166
118,2735
118,448
118,6535
118,6535
118,6535
118,6535
118,6535
118,6535
118,6535
118,6535
118,1667
118,4485
118,4868
118,7045
118,9704
119,1389
119,2176
119,3726
119,6428
119,6995
119,5459
119,7132
120,0249
119,9803
120,0081
120,0081
120,0081
120,0081
120,0081
120,0081
120,0081
120,0081
120,7358
120,0988
119,9836
120,1277
120,3378
120,3378
120,5547
120,7354
120,7354
120,737
120,7741
120,7472
